listing_id,url,title,published_at,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_annual_rent,yield_pct,key_features,من_المالك_مباشرة,owner_detection_reason,description,نوع_العقار
6652907,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-العجمة-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6652907,"فيلا للبيع في شارع العجمة, حي الرمال, مدينة الرياض, منطقة الرياض",2026-08-07,حي الرمال,شرق الرياض,"2,200,000",360.0,,4.0,6.0,,,دور أرضي,لا,,"فيلا سكنيه مساحة 360م
في حي الرمال 
—————————————
*الدور الأرضي*
مدخل ﺧﺎص وﻛﺮاج ﺳﻴﺎرة
ﻣﺠﻠﺲ خارجي (مشب)
مجلس داخلي 
مقلط
صاله 
مطبخ 
2ﻏﺮﻓﺔ ﻧﻮم 
3 دورات مياه 
*درجي داخلي*
الدور الاول 
غرفة ماستر
2 غرفة نوم 
غرفة عامله 
دورة مياه 
————————
شقه(1) 
مجلس 
مطبخ 
صاله 
2 غرفة نوم 
2 دورة مياه 
————————-
شقه (2) 
مجلس 
مطبخ 
صاله 
2 غرفة نوم 
2 دوراة مياه 
______________________
ملاحظة؛ العقار مؤجر بالكامل
للتواصل والاستفسار 
0553463322
0540828942",فيلا
6767639,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-أحمد-بن-داود-الجذامي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6767639,"فيلا للبيع في شارع أحمد بن داود الجذامي, حي الرمال, مدينة الرياض, منطقة الرياض",2026-07-10,حي الرمال,شرق الرياض,"2,000,000",240.0,6.0,5.0,6.0,,,غرفة خادمة | مستودع | مدخل خاص | دور أرضي,لا,,"السلام عليكم
فيلا للبيع حي الرمال
وصف الفلة – حي الرمال، مخطط التعمير
المساحة 240م
عمر العقار 6سنوات
زاوية عل شارعين 15م
الاطوال على الشارع 20 × 30، 
الواجهة جنوبية شرقية 
تتكون من
 مدخلين:
	•	مدخل الرجال
	•	مدخل النساء

الدور الأرضي فيه:
	•	مجلس رجال
	•	مغاسل + دورة مياه
	•	مقلط
	•	صالة
	•	مطبخ
	•	مخزن خلف البيت
	•	غرفة خادمة بدورة مياه
	•	3 غرف نوم، وحدة منها ماستر بحمام
	•	عدد دورات المياه في الدور 3

الشقة العلوية (مدخل مستقل):
	•	الإيجار 2800 ريال
	•	3 غرف
	•	صالة
	•	مطبخ
	•	حمامين

معلومات إضافية:
	•	غرفة سائق مؤجرة بـ600 ريال
	•	الموقع: حي الرمال – مخطط التعمير
	•	الحد: 2مليون ريال
تقبل بنك
مباشر المالك 
https://maps.app.goo.gl/DeaWxsN34fZQfsNv9?g_st=ac
1",فيلا
6735408,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/شارع-رقم-113-حي-الجنادرية-الرياض-منطقة-الرياض-6735408,فيلا للبيع في شارع رقم 113 ، حي الجنادرية ، الرياض ، منطقة الرياض,,حي الجنادرية,شرق الرياض,"2,000,000",264.0,4.0,5.0,6.0,,,مدخل خاص,نعم,عمود الشركة فاضي (فرد),"البيت عمره ست سنوات عليه بنك 750000 ريال 
سعر البيت 2 مليون فيلا الواجهه شرقي 
 تحت مجلس مع مشب ودورة مياه رجال 
  ودوره مياه  نساء ومقلط ومطبخ وصاله وغرفه

درج داخلي فوق غرفتين ماستر وغرفتين حمام وصاله
وفوق سطح وغرفه شغاله ودوره مياه 

والشقه مستقله وكهرب مستقل ومدخل خاص وتتكون مدخلين مجلس وحمام وصاله في غرفه نوم وغرفه وحمام

 عداد مويه الواجهه شرقي الحاره هاديه وجيران كويسين الدور مؤجر والشقه مؤجره",فيلا
6598718,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-يحيى-الأزدي-حي-البيان-مدينة-الرياض-منطقة-الرياض-6598718,"فيلا للبيع في شارع يحيى الأزدي, حي البيان, مدينة الرياض, منطقة الرياض",2026-08-14,حي الشرق,شرق الرياض,"2,400,000",437.0,4.0,0.0,6.0,,,رهن عقاري,لا,,"للبيع فلة سكنية 
دور ارضي و٣ شقق 
حي البيان - شرق الرياض
قريب من طريق الجنادرية 
العقار بناء شخصي✅
مؤجرة بالكامل دخل الشهري =11500💰
الشقق مؤجره ب 7500💰شهري
والدور الارضي ب 4000💰شهري
..............................................
مواصفات العقار:-

 العمر: ٦ سنوات 
المساحة: 437م
شارع عرض : 20م غربي
امام مرفق حكومي ✅
.............................................
الدور الارضي يتكون من: 
مجلس-مقلط- ٤ غرف نوم- صالة عدد٢ -٣ دورات مياه 

الشقق تتكون من:-
٣ غرف-صاله-مطبخ-٢ دورة مياه✔️
.......................................... 
العقار مرهون لدى البنك الأهلي بمبلغ=800الف 
البيع شامل المديونية : 2600000💰

اللي له رغبة في العقار الرجاء التحلي بالصبر   والمصداقية عند تحديد موعد للمعاينة وذلك لوجود مستأجرين👍🏻",فيلا
6775900,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الخليج/شارع-أحمد-بن-بكر-حي-الخليج-مدينة-الرياض-منطقة-الرياض-6775900,"فيلا للبيع في شارع أحمد بن بكر, حي الخليج, مدينة الرياض, منطقة الرياض",2026-08-14,حي الخليج,شرق الرياض,"1,550,000",337.0,5.0,1.0,6.0,,,حوش خاص | عداد كهرباء مستقل | مستودع | مدخل خاص,لا,,"للبيع فيلا حي الخليج مساحتها 337.5م درج مفصول شارع 15م
المحتويات 
الدور الارضي مدخل خاص وعداد كهرب مستقل
+حوش يكفي سيارة 
+ مجلس
+ مقلط
+ 3 غرف نوم
+ صالة
+ مطبخ
+ دورتين مياه
+ ملحق خارجي في الحوش مع دورة مياه
ــــــــــــــــــــــــــــــــــــــــــ
الدور الثاني عداد كهرب مشترك مع الدور الثالث
+مجلس
+ مقلط
+ 3 غرف نوم
+ صالة
+ مطبخ
+ دورتين مياه
ــــــــــــــــــــــــــــــــــــــــــ
الدور الثالث
+ 2 غرف نوم
+ مجلس
+ مطبخ
+ دورتين مياه
+ خيمة
+ مستودع صغير
+ بقية حوش السطح

مجموع الاجارات 86 الف سنوياً
مؤجرة بالكامل
العمر 25 سنه


الحد 1،750،000
((يمكن البيع بقية أرض))
قابل للتفاوض
يوجد عروض اخرى واحياء مختلفه 
للتواصل واتساب- 
((الرقم يظهر عند الضغط على اتصال))",فيلا
6736857,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-أحمد-بن-علي-الباغاني-حي-العارض-مدينة-الرياض-منطقة-الرياض-6736857,"فيلا للبيع في شارع أحمد بن علي الباغاني, حي العارض, مدينة الرياض, منطقة الرياض",2026-08-14,حي العارض,شمال الرياض,"4,500,000",324.0,7.0,5.0,6.0,,,حوش خاص | سطح خاص | مستودع | دور أرضي | رهن عقاري,لا,,"فله للبيع 
دور وثلاث شقق 
حي العارض  
مميزة صُممت لتلائم السكن العائلي الراقي أو الاستثمار العقاري بعوائد متعددة، مع مرونة عالية للاستفادة من المساحات.

الدور الأرضي 
غرف واسعة بتوزيع عملي▪ صالة رحبة للعائلة والضيافة▪ 4 دورات مياه▪ غرفة نوم ماستر▪ غرفتين نوم - مجلس مقلط - ملحق خارجي 
غرفة غسيل إضافية▪ مطبخ كبير -مستودع خارجي▪ حوش خاص▪ موقف سيارة (بايكة)

الدور الثاني 
يتكون من شقتين (مفتوحتين حاليًا على بعضهما)▪ 
كل شقة تضم:
3 غرف + مطبخ + حمامين💡 إمكانية إعادة الفصل بسهولة إلى شقتين مستقلتين، مما يعزز العائد الاستثماري ويوفر فرصة دخل إيجاري مجزية.

الدور الثالث:
 شقة واسعة بتصميم مريح▪ 4 غرف▪ صالة▪ مطبخ▪ دورتا مياه▪ سطح خاص يمنح خصوصية إضافية
✨ عقار يجمع بين السكن الفاخر والاستثمار الذكي، مع خيارات متعددة تشمل السكن العائلي أو تحقيق دخل مستدام من التأجير.🏦 
3عدادات كهرباء / عداد ماء / الصرف تم حفر الشبكة وبانتظار الفتح الرسمي

*مرهونه البنك والبيع كاش فقط*

*البيع 5 مليون*

*🔴السعي في ذمه من يوصل العقار من طرف مكتبنا🔴* 

https://maps.google.com/?q=24.869555,46.626896",فيلا
6634856,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-محمد-بسيوني-حي-العارض-مدينة-الرياض-منطقة-الرياض-6634856,"فيلا للبيع في شارع محمد بسيوني, حي العارض, مدينة الرياض, منطقة الرياض",2026-03-29,حي العارض,شمال الرياض,"3,000,000",250.0,,0.0,6.0,,,مطبخ راكب | مكيفات راكبة | غرفة خادمة | مستودع | دور أرضي,نعم,عمود الشركة فاضي (فرد),"فيلا مستقلة دانة الياسمين 
250متر
واجهة شمال شارع 15
العمر 6سنوات تقريباً 
الدور الأرضي:
غرفة سائق ومجلس ومقلط وصالة ومطبخ ومستودع
الدور العلوي:
غرفتين ماستر وغرفتين بينهم دورة مياه
السطح:
غرفة خادمة وغسيل
الابواب wpc من ابواب كي
الشبابيك شتر من الموسى
تكييف الصالات والمجلس كونسيلد مخفي
تكييف الغرف سبيلت
المطبخ راكب من شركة فنون حواء
التكييف راكب
الفيلا مؤجرة ولله الحمد",فيلا
6552506,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-449-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6552506,"فيلا للبيع في شارع رقم 449, حي المونسية, مدينة الرياض, منطقة الرياض",2026-01-19,حي المونسية,شرق الرياض,"2,800,000",324.0,7.0,5.0,6.0,,,مطبخ راكب | حوش خاص | عداد كهرباء مستقل,لا,,"فيلا للبيع بالمونسيه +شقتين مساحه 324م  
شارع ١٥م
شمالية
فيها تصريف للصرف الصحي
كل شقه بعداد كهرب مستقل
*محتويات الفيلا:*
ماعليها مديونيات  
مدخل سياره مشب بدورة مياة ومغاسل
مجلس دورة مياة 
مقلط 
وغرفة كبار سن 
وصاله مع دورة مياة 
ومطبخ راكب
غرفه غسيل ملابس بالارتداد 
الدور الاول 3غرف نوم ماستر كل غرفه بحمام  خاص فيها
الدور الثاني غرفتين كل غرفه بحمام خاص فيها 
*محتويات الشقتين:*
مجلس
صاله 
غرفتين نوم
مطبخ راكب على الشقق
دورتين مياة
مخطط ٣٨ بالقرب من طريق ولي العهد محمد بن سلمان وقريبه من حديقة المونسية وعمرها ٦ سنوات ومصينه بالكامل
الشقق مأجرة الفيلا ليست مؤجرة حالياً..
للاستفسار مكتب رؤيتك العقاري .. ابو سالم ((رقم المعلن يظهر عند التواصل))",فيلا
6723627,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-القدس/شارع-المحثل-حي-القدس-مدينة-الرياض-منطقة-الرياض-6723627,"فيلا للبيع في شارع المحثل, حي القدس, مدينة الرياض, منطقة الرياض",2026-08-05,حي القدس,شرق الرياض,"3,200,000",300.0,,0.0,6.0,,,حوش خاص,لا,,"العرض مباشر 
للبيع فيلادوبلكس  استثمارية  :الدور الاوضي (شقتين ) والدور العلوي (شقتين ) 
والدور الاخير  شقة واحده  
بحي القدس  في مخطط الراجحي /عمر العقار :٩ سنوات 
موقع مميز بالقرب من شوارع رئيسيه : الدائري الشرقي وطريق العروبة
المساحة: ٣٠٠ م
الشارع : 20 غربي 
مؤجرة بالكامل 
الكهرباء : ٣عدادات وحد المالك: ٣مليون وثلاثمائة الف  قابل لتفاوض 
جميع الشقق نفس عدد الغرف مجلس -صالة - مطبخ- غرفتين نوم -حمامين
الشقتين الارضيه بحوش امامي وخلفي",فيلا
6502607,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-195-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6502607,"فيلا للبيع في شارع رقم 195, حي الملقا, مدينة الرياض, منطقة الرياض",2025-12-11,حي الملقا,شمال الرياض,"10,900,000",525.0,,,6.0,,,مصعد | مطبخ راكب | مدخل خاص,لا,,"تعلن شركة الثروة العقارية عن فرصة عقارية
 للبيع فيلا  بمساحة 525 م + ثلاث شقق 
حي الملقـا - جنوب طريق الملك سلمان
🏠
- الدور الارضي :
غرفه سواق، ملحق، مجلس، مطبخ داخلي، صالة طعام، صالة داخلية، غرفة خادمه ، غرفه غسيل ، مطبخ خارجي، خيمة ملكية، مصعد
- الدور الاول :
3غـرف ماستــر مع صالة 
🔷الشقة الاولى : غرفتين نوم ماستر +دورتين مياه 
 الدور الثاني يتكون من شقتين مدخل خاص :
🔷 الشقة الثانية  ثلاث غرف+ صالة+ دورتين مياه ، المطبخ راكب بالأجهزة والمكيفات 
🔷 الشقة الثالثة غرفتين +صاله + دورتين مياه  ، المطبخ راكب بالأجهزة والمكيفات 
 🌟 المميزات :
* عائد سنوي  
* حي هادئ وراقي 
* تصميم عصري 
* محاط بجميع الخدمات 
* قريب من الطرق الرئيسية
موقع العقار 📍 https://maps.app.goo.gl/61PNoZo5tstm1F2r9
📞 للتواصل : ((رقم المعلن يظهر عند التواصل))03566
سعر البيع : 10,900,000
------------------
رقم الإعلان: 7200793342
رخصة فال :1200018448",فيلا
6748996,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-أحمد-بن-علي-الباغاني-حي-العارض-مدينة-الرياض-منطقة-الرياض-6748996,"فيلا للبيع في شارع أحمد بن علي الباغاني, حي العارض, مدينة الرياض, منطقة الرياض",2026-07-25,حي العارض,شمال الرياض,"5,000,000",324.0,7.0,0.0,6.0,,,حوش خاص | سطح خاص | مستودع | دور أرضي | رهن عقاري,لا,,"فله للبيع 
دور وثلاث شقق 
مساحه 324م
شارع 15 غربي
حي العارض  
مميزة صُممت لتلائم السكن العائلي الراقي أو الاستثمار العقاري بعوائد متعددة، مع مرونة عالية للاستفادة من المساحات.

الدور الأرضي 
غرف واسعة بتوزيع عملي▪ صالة رحبة للعائلة والضيافة▪ 4 دورات مياه▪ غرفة نوم ماستر▪ غرفتين نوم - مجلس مقلط - ملحق خارجي 
غرفة غسيل إضافية▪ مطبخ كبير -مستودع خارجي▪ حوش خاص▪ موقف سيارة (بايكة)

الدور الثاني 
يتكون من شقتين (مفتوحتين حاليًا على بعضهما)▪ 
كل شقة تضم:
3 غرف + مطبخ + حمامين💡 إمكانية إعادة الفصل بسهولة إلى شقتين مستقلتين، مما يعزز العائد الاستثماري ويوفر فرصة دخل إيجاري مجزية.

الدور الثالث:
 شقة واسعة بتصميم مريح▪ 4 غرف▪ صالة▪ مطبخ▪ دورتا مياه▪ سطح خاص يمنح خصوصية إضافية
✨ عقار يجمع بين السكن الفاخر والاستثمار الذكي، مع خيارات متعددة تشمل السكن العائلي أو تحقيق دخل مستدام من التأجير.🏦 
3عدادات كهرباء / عداد ماء / الصرف تم حفر الشبكة وبانتظار الفتح الرسمي

*مرهونه البنك والبيع كاش فقط*

*البيع 5 مليون*",فيلا
6754714,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-يحيى-بن-خالد-البرمكي-حي-المهدية-الرياض-منطقة-الرياض-6754714,فيلا للبيع في شارع يحيى بن خالد البرمكي ، حي المهدية ، الرياض ، منطقة الرياض,,حي المهدية,غرب الرياض,"1,700,000",200.0,7.0,5.0,6.0,,,حوش خاص | سطح خاص,نعم,عمود الشركة فاضي (فرد),"* النوع :فيلا دبلكس للبيع 
*  الحي : المهدية
*  المساحة : 200م
*  الشارع  30م جنوبي امام جامع 
* السعر :  1.700.000 - شامل الرهن ( قابل للتفاوض )
* العمر : 6 سنوات 
* الرهن : 950.000
* 
الوصف :-
* فيلا دبلكس اربعة ادوار  
* مناسب للاستثمار
*  والسكن للعوائل الكبيرة 
* الفله مؤجر و ينتهي عقد الايجار بعد ٣ اشهر 

الدور الارضي عبارة عن :-
 مشب خارجى ، حوش ،مجلس ، مقلط ، صاله ، مطبخ 

الدور الاول عباره عن :-
2 غرف نوم ماستر, 2 غرف نوم , دوره مياه , صاله 

الدور الثاني عباره عن :-
2 غرف نوم, دوره مياه , صاله ، سطح واسع",فيلا
6601296,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-ابن-الزبير-الغرناطي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6601296,"فيلا للبيع في شارع ابن الزبير الغرناطي, حي الرمال, مدينة الرياض, منطقة الرياض",2026-07-18,حي الرمال,شرق الرياض,"2,500,000",400.0,,0.0,6.0,,,غرفة خادمة | دور أرضي | قريب من الخدمات,نعم,عمود الشركة فاضي (فرد),"🏢🔥 فرصة استثمارية  في مدينة الرياض حي الرمال دور و 3 شقق للبيع 🔥🏢

📐 المساحة: 400,95 م²
🛣 الواجهة: شرقية – شارع 15م
🏗 عمر العقار: 6 سنوات

✨ عقار مرتب وجاهز للسكن أو الاستثمار الفوري

⸻

🏠 الدور الأرضي:

▪️ مشب مستقل
▪️ مجلس رجال + مقلط
▪️ مجلس نساء
▪️ صالة عائلية
▪️ مطبخ
▪️ غرفتين نوم
▪️ غرفة نوم ماستر
▪️ غرفة خادمة

✔️ مناسب للسكن الخاص مع دخل ثابت من الشقق

⸻

🏢 الشقق (3 وحدات):

🔹 شقتين: 4 غرف + صالة + مطبخ + دورتين مياه
🔹 شقة: 3 غرف + صالة + مطبخ + دورتين مياه

✔️ تقسيم عملي ومطلوب في السوق
✔️ مناسب للاستثمار بعائد إيجاري ممتاز
✔️ حي سكني هادئ وقريب من الخدمات

⸻

💰 السعر: (2,500,000)
📞 للتواصل: ((رقم المعلن يظهر عند التواصل))
🪪 رخصة فال: 1100260090
📄 رقم الترخيص:7100260587",فيلا
6578681,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-محمد-بن-عيسى-العدني-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6578681,"فيلا للبيع في شارع محمد بن عيسى العدني, حي الرمال, مدينة الرياض, منطقة الرياض",2026-07-10,حي الرمال,شرق الرياض,"2,500,000",384.0,,7.0,6.0,,,حوش خاص | مستودع,لا,,"فيلا حي الرمال مميزه لسكن أو الاستثمار 

سكن ممتاز👌* 
*3 ادوار الدور الاولى استقبال والثاني والثالث نوم +شقتين 
مساحة الفيلا : 386
شارع عرض20م واجهة شماليه 


  الدور ارضي : 
حوش+ كراج سيارة +مشب خارجي +مجلس +مقلط +صالتين+ غرفه كبار سن+ مطبخ له باب مفتوح على الحوش وباب على البيت + مستودع +2 دورات مياه 

الدورالثاني  : 4 غرف نوم و3 دورات مياه 2 من الغرف ماستر +صاله 

الدور الثالث :* غرفه مع دوره مياه +سطح 

شقتين :* كل شقه مطبخ ومجلس وغرفين نوم وصاله 2 دورات مياه وسطح 

 
             الشقق مؤجرة بالكامل   
        سعر البيع:2,500,000   ريال 
للأستفسارات التواصل مع مبيعات مجموعة الكاشف العقارية 
 
 ",فيلا
6843479,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-ديراب/شارع-سويد-بن-حارثة-حي-ديراب-مدينة-الرياض-منطقة-الرياض-6843479,"فيلا للبيع في شارع سويد بن حارثة, حي ديراب, مدينة الرياض, منطقة الرياض",2026-08-26,حي ديراب,غرب الرياض,"1,200,000",250.0,10.0,0.0,6.0,,,حوش خاص | سطح خاص | رهن عقاري,نعم,عمود الشركة فاضي (فرد),"فيلا على شارعين في حي ديراب مساحه ٢٥٠ تتكون من الدور الارضي حوش  ومشب ومجلس رجال وغرفتين وصاله ومطبخ وحوش من وراء البيت و٢دورات مياه  
الدور الثاني صاله ومطبخ وثلاث غرف ثنتين منها ماستر وثلاث دورات مياه الدور الثالث غرفتين ومطبخ صغير او غرفة غسيل ودورة مياه وسطح كبير

الدور الثاني دور ونص خمس غرف ثنتين منها ماستر وصاله ومطبع واربع دوات ميه ومطبخ ثاني صغير وسطح 
الدور الثاني مؤجر 
البيت مرهون لمصرف الراجحي بمبلغ ٨٠٠ الف 
الحد مليون و٢٠٠ الف",فيلا
6848094,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-ديراب/شارع-فني-حي-ديراب-مدينة-الرياض-منطقة-الرياض-6848094,"فيلا للبيع في شارع فني , حي ديراب, مدينة الرياض, منطقة الرياض",2026-08-29,حي ديراب,غرب الرياض,"1,200,000",250.0,8.0,5.0,6.0,,,حوش خاص | سطح خاص,نعم,الوصف يذكر إعلان مباشر من المالك,"فيلا للبيع حي ديراب 
الوجها جنوب غرب 
علي شارعين 20 /15
مساحة 250
عمر العقار 6

الفيلا تتكون من
 
الارضي ، حوش ، مشب ، مجلس رجال ، غرفتين ، صاله ، مطبخ ، حوش من وراء الفيلا ، 2 دورات مياه
الدور الثاني ، صاله ، مطبخ ، ثلاث غرف ، 2 منها ماستر ، ثلاث دورات مياه
 الدور الثالث ، غرفتين ، مطبخ صغير ، غرفة غسيل ، دورة مياه ، وسطح كبير

الدور الثاني مؤجر
فيلا عليها بنك 806 ألف 

سعر البيع مليون 200 علي الشور
 مباشر من المالك",فيلا
6849132,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-ديراب/شارع-سوهاج-حي-ديراب-مدينة-الرياض-منطقة-الرياض-6849132,"فيلا للبيع في شارع سوهاج, حي ديراب, مدينة الرياض, منطقة الرياض",2026-08-30,حي ديراب,غرب الرياض,"1,300,000",250.0,3.0,,6.0,,,حوش خاص | سطح خاص,لا,,للبيع فله على شارعين 20 15 المساحة 250 الدور الثاني مؤجر الدور الارضي حوش ومشب ومجلس رجال وغرفتين وصاله ومطبخ وحوش من وراء البيت و 2 دورات مياه الدور الثاني صاله ومطبخ وثلاث غرف ثنتين منها ماستر وثلاث دورات مياه الدور الثالث غرفتين ومطبخ صغير او غرفة غسيل ودورة مياه وسطح كبير عليها بنك 806 الف حدي مليون وثلاث والصامل منب مقصرين معه بنزل له,فيلا
6855312,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-ديراب/شارع-حي-ديراب-مدينة-الرياض-منطقة-الرياض-6855312,"فيلا للبيع في شارع , حي ديراب, مدينة الرياض, منطقة الرياض",2026-09-02,حي ديراب,غرب الرياض,"1,300,000",250.0,5.0,,6.0,,,حوش خاص | سطح خاص,نعم,الوصف يذكر إعلان مباشر من المالك,"للبيع فيلا حي ديراب
المساحه 250 متر زاويه 
شارع جنوبي 20 متر 
شارع غربي 15 متر 
عمرها 6 سنوات 
الدور الارضي حوش  ومشب ومجلس رجال وغرفتين وصاله ومطبخ وحوش من وراء البيت و٢دورات مياه  
الدور الثاني صاله ومطبخ وثلاث غرف ثنتين منها ماستر وثلاث دورات مياه الدور الثالث غرفتين ومطبخ صغير او غرفة غسيل ودورة مياه وسطح كبير
الدور الثاني مؤجر

حد البيع مليون و300
قابل للتفاوض لزبون الصامل 
مباشر من المالك",فيلا
6854862,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-ديراب/شارع-عفيف-الدين-الثقفي-حي-ديراب-مدينة-الرياض-منطقة-الرياض-6854862,"فيلا للبيع في شارع عفيف الدين الثقفي, حي ديراب, مدينة الرياض, منطقة الرياض",2026-09-02,حي ديراب,غرب الرياض,"1,300,000",250.0,5.0,5.0,6.0,,,حوش خاص | سطح خاص,لا,,"فيلا للبيع في حي مشارف الحزم
الدور الارضي حوش  ومشب ومجلس رجال وغرفتين وصاله ومطبخ وحوش من
 وراء البيت و٢دورات مياه  
البيت على شارعين 20 /15
الدور الثاني مؤجر
الدور الثاني صاله ومطبخ وثلاث غرف ثنتين منها ماستر وثلاث دورات مياه الدور الثالث غرفتين ومطبخ صغير او غرفة غسيل ودورة مياه وسطح كبير
عليها بنك 806 الف حدي مليون وثلاث والي بيجي عن
المساحه 250 عمر العقار 6 سنين
 طريقك بنزل له لو 100 الف",فيلا
6856346,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-علي-بن-القاسم-القاشاني-حي-طويق-مدينة-الرياض-منطقة-الرياض-6856346,"فيلا للبيع في شارع علي بن القاسم القاشاني, حي طويق, مدينة الرياض, منطقة الرياض",2026-09-03,حي طويق,غرب الرياض,"2,500,000",420.0,8.0,,6.0,,,مدخل خاص | دور أرضي | رهن عقاري,نعم,الوصف يذكر إعلان مباشر من المالك,"الســــــــلام عليكم ورحمة الله وبركاته 
للبيع فيلا في الرياض بحي طويق بمساحة 420م شارع غربي 20 م تقاطع طريق نجم آلدين مع عبدالرحمن الداخل موقع جداً ممتاز
 المساحة 420 متر
الواجهة غربية
عمر العقار 6 سنوات
شارع سكني
عرض الشارع 20 متر
يتوفر جوش
يتوفر ملحق
مدخل سيارة
فيلا مع شقق
يتوفر مشب 
 تتكون من دور أرضي وشقتين كل شقة  مدخلين..بمدخل خاص للشقق ومؤسس لها شقة ثالثة 
الدور الأرضي:
4 غرف نوم +3 دورات مياة+ مطبخ+ صالة+مقلط+مجلس رجال+ مشب
الشقق :
مجلس رجال + صاله +غرفتين نوم +مطبخ +دورتين مياه
،، عمر الفيلا 6 سنوات مؤجرة بالكامل.. سعر البيع 2500000 اثنان مليون وخمس مئة ألفشقة مؤجرة سنوي هذا ثالث شهر له 
والثانية سنوي وهذا خامس شهر له والدور الارضي ماعليه عقد الكتروني ومطوف الان حق ستة شهور السنه الماضية والدفعة للسنة هذي ستة شهور 
عليها رهن لشركة ارامكو باقي ٦٦٠ الف .
مباشر من المالك 
اQSXR6?g_st=iw",فيلا
6879017,https://sa.aqar.fm/فلل-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-سراج-بن-محمد-حي-بدر-مدينة-الرياض-منطقة-الرياض-6879017,"فيلا للبيع في شارع سراج بن محمد, حي بدر, مدينة الرياض, منطقة الرياض",2026-09-17,حي بدر,جنوب الرياض,"1,100,000",300.0,6.0,6.0,6.0,,,حوش خاص | غرفة خادمة,لا,,"فيلا للبيع حي بدر النموذجي

- المساحة 300 متر
مكونة من:
- غرفتين نوم بدورة مياه مشتركة, غرفة ماستر, صالة, مطبخ, خمسة دورات مياه, غرفة عاملة
- حوش
- جلسات خارجية
- مؤجر 

للتواصل والإستفسار: ((الرقم يظهر عند الضغط على اتصال))",فيلا
6544270,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-المعيزلة/شارع-إبراهيم-بن-عبدالله-الميرغني-حي-المعيزيلة-مدينة-الرياض-منطقة-الرياض-6544270,"فيلا للبيع في شارع إبراهيم بن عبدالله الميرغني, حي المعيزيلة, مدينة الرياض, منطقة الرياض",2026-09-19,حي المعيزلة,شرق الرياض,"2,100,000",330.0,5.0,5.0,6.0,,,مستودع,نعم,عمود الشركة فاضي (فرد),"فيلا للبيع حي المعيزيليه
بجانب المترو 
بجانب المدينه الرياضيه 
المساحه 330
على شارعين 
امام جامع نوره
١- واجهة الشوارع 
غربي شارع ٢٠م
جنوبي شارع ١٥ م

٢- عمر الفله
٧ سنوات 

٣-عدد الغرف 
ملحق خارجي مع دورة مياة
مجلس
صالتين
مطبخ مع مستودع
غرفة نوم ماستر 
٧ غرف
٧ دورات مياه

🛑 مؤجرة وباقي الى شهر 5 ميلادي 🛑

يوجد شهادة اتمام بناء 


السوم / مليون و 900 الف 


https://maps.app.goo.gl/DAUqdhHqCmgmJebr9?g_st=iw",فيلا
