listing_id,url,title,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_property_type,is_multi_unit,is_currently_rented,actual_annual_rent,yield_pct_actual,rent_multiple_years,price_per_sqm,lease_details,rent_confidence,bedrooms,floor,key_features,risk_flags,has_kitchen,is_furnished,has_private_yard,has_private_entrance,has_parking,has_elevator,has_ac,is_monthly_rental,is_shared_deed,is_long_term_lease,deed_area_sqm,license_number,plan_plot_reference,initial_verdict,initial_verdict_reason,description,review_status
6544037,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الحمراء/حي-الحمراء-مدينة-الرياض-منطقة-الرياض-6544037,"شقة للبيع في حي الحمراء, مدينة الرياض, منطقة الرياض",حي الحمراء,شرق الرياض,650000.0,89.0,3.0,,10.0,شقة,False,True,,,,7303,,لا يوجد رقم,,,شقة سكنية في حي حيوي ومخدوم | مناسبة للسكن أو الاستثمار | موقع قريب من الخدمات والمدارس | العقار مؤجر حاليًا (دخل استثماري قائم) | تشطيب جيد وحالة مناسبة للعمر,,False,False,False,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"إعلان بيع شقة – مدينة الرياض

للبيع شقة سكنية في مدينة الرياض – حي الحمراء

نوع العقار: شقة سكنية
المساحة: 90 م²
عمر العقار: 10 سنوات
واجهة العقار: غرب
عدد الغرف: 3 غرف
حالة العقار: مؤجر

المواصفات:
	•	شقة سكنية في حي حيوي ومخدوم
	•	مناسبة للسكن أو الاستثمار
	•	موقع قريب من الخدمات والمدارس
	•	العقار مؤجر حاليًا (دخل استثماري قائم)
	•	تشطيب جيد وحالة مناسبة للعمر

سعر المتر: 7,222 ريال
السعر المطلوب: 650,000 ريال",لا يوجد إيجار رقمي موثوق
6776258,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-عبدالله-بن-قيس-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6776258,"شقة للبيع في شارع عبدالله بن قيس, حي إشبيلية, مدينة الرياض, منطقة الرياض",حي اشبيلية,شرق الرياض,800000.0,183.0,4.0,3.0,10.0,شقة,False,True,,,,4372,,لا يوجد رقم,4.0,2,واجهة شمالية | الدور الثاني | مصعد | مطبخ + مستودع صغير,تعارض في عدد الغرف بين البيانات المسجلة والوصف | عمر العقار المعلن أكثر من 10 سنوات يختلف عن العمر المسجل (5 سنوات) | وجود مستأجر مع عقد متبقي شهرين فقط,True,False,False,False,False,True,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقه للبيع في حي إشبيلية – الرياض
📍 المساحة: 183 م²
🛏️ 4 غرف🛋️ صالة
🚿 3 دورات مياه
🍽️ مطبخ + مستودع صغير
🧭 واجهة شمالية
🏢 الدور الثاني 
🛗 يوجد مصعد
🏠 عمر العقار: أكثر من 10 سنوات
📄 يوجد مستأجر، وباقي على عقده 2 شهر.
💰 السعر : 800الف ريال 
📍",لا يوجد إيجار رقمي موثوق
6132098,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الاندلس/شارع-سعد-بن-الربيع-حي-الاندلس-الرياض-6132098,"شقة للبيع في شارع سعد بن الربيع, حي الأندلس, مدينة الرياض, منطقة الرياض",حي الاندلس,شرق الرياض,1380000.0,115.0,4.0,3.0,10.0,شقة,False,True,,,,12000,,لا يوجد رقم,4.0,أرضي,قريبة جداً أو على خريص | واجهة شرقية | دور أرضي | موقف خاص مع مظلة | ثلاثة مداخل | عداد كهرباء مستقل | تكييف سبلت راكب لكامل الشقة | مطبخ راكب بمواصفات وجودة عالية متكامل الأجهزة | ثلاجة | غسالة | فريزر | سخانات راكبة | ستائر راكبة | مخزن خارجي | غرفة عاملة | غرفة سائق,مؤجرة,True,False,False,False,True,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"مباشر من المالك للتفاوض بإتصال

#* (( السعر قابل للتفاوض ))

الوصف:⬇️
شقة عائلية للبيع  ( الآن مؤجرة )
🔴الموقع : حي الأندلس المربع الذهبي- شارع سعد بن الربيع 
🔴مميزات الشقة : 
قريبة جداً او على خريص 
واجهة شرقية 
دور ارضي 
موقف خاص مع مظلة 
تتميز بثلاثة مداخل
عداد كهرباء مستقل
تكيف سبلت راكب لكامل الشقة 
مطبخ راكب بمواصفات وجودة عالية متكامل الأجهزة 
ثلاجة ، غسالة ، فريزر
سخانات راكبة
ستائر راكبة 
مخزن خارجي 
 غرفة عاملة 
غرفة سائق 
🔴مواصفات الشقة : 
أربع غرف وصالة مطبخ  ث",لا يوجد إيجار رقمي موثوق
6485895,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-غرناطة/شارع-المناقيش-حي-غرناطة-مدينة-الرياض-منطقة-الرياض-6485895,"شقة للبيع في شارع المناقيش, حي غرناطة, مدينة الرياض, منطقة الرياض",مربع غرناطة,شرق الرياض,1500000.0,164.0,3.0,3.0,10.0,شقة,False,True,,,,9146,,لا يوجد رقم,3.0,,مجلس | صالة | مطبخ مؤثث بالكامل ماعدا الثلاجة | طاولة طعام جاهزة | مكيفات سبليت | مدخلان (من العمارة + مدخل خارجي مستقل) | حوش صغير | غرفة سائق,,True,True,True,True,False,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع — شقّة راقية بموقع  (مربع غرناطة
مؤجرة حاليًا — فرصة استثمارية جاهزة من أول يوم
المساحه 164  م 

شقة توفر دخل فوري للمستثمر، بموقع نادر يجمع بين الوصول السريع والخدمات الحيوية:
3 دقائق من محطة المترو
على امتداد طريق الإمام عبدالله بن سعود بن عبدالعزيز
17 دقيقة لجامعة الأميرة نورة
20 دقيقة لمطار الملك خالد
قريبة من المسار الرياضي والخدمات الصحية والمولات
المواصفات والمزايا:
مجلس 
صاله 
3 غرف نوم
3 دورات مياه
مطبخ مؤثث بالكامل ومركّب ماعدا  الثلاجه 
طاولة طعام جاهزة
مكيفات سبليت
مدخلان (من العمارة + مدخل خارجي مستقل)
حوش صغير بأجواء مريحة
غرفة سائق",لا يوجد إيجار رقمي موثوق
6515203,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-نخال-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6515203,"شقة للبيع في شارع نخال, حي قرطبة, مدينة الرياض, منطقة الرياض",حي قرطبة,شرق الرياض,1100000.0,74.0,4.0,2.0,11.0,شقة,False,True,,,,14865,,لا يوجد رقم,,,,,True,False,False,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقه في حي قرطبه مكونة من :
3 غرف وصاله ومطبخ وحمامين + معها اتمام بناء 
مضاف لها ملحق غرفه وصاله ومطبخ وحمام الشقه مؤجرة ب 60 والملحق ب30 المجموع 90 السعر مليون و100 قابل للتفاوض",لا يوجد إيجار رقمي موثوق
6572625,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-القلم-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6572625,"شقة للبيع في شارع القلم, حي قرطبة, مدينة الرياض, منطقة الرياض",حي قرطبة,شرق الرياض,650000.0,146.0,3.0,2.0,11.0,شقة,False,True,,,,4452,,لا يوجد رقم,3.0,2,خالية من العيوب | لا تسريبات | لا هبوطات,ديون بنكية (511000 ريال),True,False,False,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع شقة مساحة 146م حي قرطبة الدور الثاني عبارة عن 
ثلاث غرف موم وصالة ومجلس ومطبخ ودورتين مياة 
الشقة مؤجرة والمعاينة متاحة 
خالية من العيوب لاتهريبات ولا هبوطات 
السعر 650 ألف 
عليها مديونية البنك الاهلي 511000
والله يرزق الجميع",لا يوجد إيجار رقمي موثوق
6607492,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الزهرة/شارع-المعتصم-العباسي-حي-الزهرة-مدينة-الرياض-منطقة-الرياض-6607492,"شقة للبيع في شارع المعتصم العباسي, حي الزهرة, مدينة الرياض, منطقة الرياض",حي الزهرة,غرب الرياض,450000.0,96.0,3.0,2.0,11.0,شقة,False,True,,,,4688,,لا يوجد رقم,,3,مجددة من الداخل,,False,False,False,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"دور ثالث مجدده من الداخل 
مؤجرة بعقد الكتروني ساري",لا يوجد إيجار رقمي موثوق
6757371,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-النعيرية-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6757371,"شقة للبيع في شارع النعيرية, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",حي ظهرة لبن,غرب الرياض,480000.0,113.0,3.0,2.0,11.0,شقة,False,True,,,,4248,,لا يوجد رقم,3.0,أرضي,دور أرضي | 4 مكيفات اسبليت,مؤجر,False,False,False,False,False,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,الشقه دور أرضي في ظهرة لبن على شارع النعيرية وفي حي مكتمل الخدمات تحتوي الشقة على 3 غرف وصالة و 2 حمام ،يوجد عدد 4 مكيفات اسبليت وهي مؤجرة حاليا ويتم اخلائها في حال رغب المشتري ذلك.,لا يوجد إيجار رقمي موثوق
6691210,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-الامير-سلمان-بن-محمد-بن-سعود-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6691210,"شقة للبيع في شارع الامير سلمان بن محمد بن سعود, حي الصحافة, مدينة الرياض, منطقة الرياض",حي الصحافة,شمال الرياض,880000.0,158.5,3.0,3.0,18.0,شقة,False,True,,,,5552,العقد المتبقي أقل من 5 أشهر,لا يوجد رقم,3.0,2,مجلس | صالة | 3 غرف نوم (2 ماستر) | 3 دورات مياه | مطبخ راكب | مكّيات راكبة | مجددة بالكامل | الدور الثاني,عدم وجود شهادة إتمام بناء,True,False,False,False,False,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة سكنية كبيرة في حي الصحافة
 (المربع الذهبي) على شارع الامير سلمان بن محمد نافذ لطريق العليا وطريق الملك فهد يبعد 1 كيلو وقريبة من مركز الملك عبدالله المالي (كافد)  

الدور الثاني 
المساحة 158.50 م
- مجلس
- صالة 
- ⁠3 غرف نوم منها غرفتين ماستر 
- 3 دورات مياة
- ⁠مطبخ 
- ⁠المطبخ راكب + مكيفات راكبة 
- العمر 18 سنة 
- ⁠مجددة بالكامل 

مؤجرة ب 50000 الف ريال 
باقي في العقد اقل من 5 اشهر فقط 

الشقة حره تقبل الكاش 
او بنك غير المدعوم 
لا يوجد شهادة اتمام بناء 

الحد 880,000 

شركة طريق الاسكان توفر عروض 
حصرية تناسب الجميع 

للتواصل / رنا سلمان 0552481802",لا يوجد إيجار رقمي موثوق
6602563,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-الامير-سلمان-بن-محمد-بن-سعود-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6602563,"شقة للبيع في شارع الامير سلمان بن محمد بن سعود, حي الصحافة, مدينة الرياض, منطقة الرياض",حي الصحافة,شمال الرياض,980000.0,158.5,3.0,3.0,18.0,شقة,False,True,,,,6183,باقي في العقد 6 اشهر فقط,لا يوجد رقم,3.0,2,مجلس | صالة | 3 غرف نوم (2 ماستر) | 3 دورات مياه | مطبخ راكب | مكيفات راكبة | مجددة بالكامل,لا يوجد شهادة اتمام بناء | العقد المتبقي 6 أشهر فقط,True,False,False,False,False,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة سكنية كبيرة في حي الصحافة
 (المربع الذهبي) على شارع الامير سلمان بن محمد نافذ لطريق العليا وطريق الملك فهد يبعد 1 كيلو وقريبة من مركز الملك عبدالله المالي (كافد)  

الدور الثاني 
المساحة 158.50 م
- مجلس
- صالة 
- ⁠3 غرف نوم منها غرفتين ماستر 
- 3 دورات مياة
- ⁠مطبخ 
- ⁠المطبخ راكب + مكيفات راكبة 
- العمر 18 سنة 
- ⁠مجددة بالكامل 

مؤجرة ب 50000 الف ريال 
باقي في العقد 6 اشهر فقط 

الشقة حره تقبل الكاش 
او بنك غير المدعوم 
لا يوجد شهادة اتمام بناء 

شركة طريق الاسكان توفر عروض 
حصرية تناسب الجميع 

للتواصل / ابوبسام ((رقم المعلن يظهر عند التواصل))",لا يوجد إيجار رقمي موثوق
6528814,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-قيس-بن-عائذ-حي-بدر-مدينة-الرياض-منطقة-الرياض-6528814,"شقة للبيع في شارع قيس بن عائذ, حي بدر, مدينة الرياض, منطقة الرياض",حي الشفا,جنوب الرياض,600000.0,127.0,3.0,2.0,18.0,شقة,False,True,,,,4724,العقد ينتهي بعد شهر,لا يوجد رقم,,,مطبخ | صالة | مصعد | عداد الكهرباء مستقل | عداد الماء مشترك | العمارة نظيفة,مؤجر | عقد قصير الأجل | تعارض في العمر | تعارض في الحي,True,False,False,False,False,True,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة للبيع 
المساحة ١٢٧ تقريبا
الغرف ٣
دورة المياة ٢
مطبخ
صالة
حي الشفا
شارع ٣٠ شمالي
قريبة من الدائري 
حولها العديد من الأسواق والمراكز والمدارس 
مؤجرة العقد ينتهي بعد شهر
العمارة نظيفة ويوجد بها مصعد 
الحد  ٦٠٠ ألف قابل للتفاوض للجاد 
عداد الكهرباء مستقل
عداد الماء مشترك
عمر العقار ما يقرب من ١٨ عام
العقار مؤجر 20 ألف ايجار قديم 

للاستفسار  ((رقم المعلن يظهر عند التواصل))
ابو علي الشهري : مؤسسة رمضاء العقارية بالرياض / حي السليمانية / تسعد بخدمتكم وتسويق عقاراتكم في جميع مناطق ومحافظات المملكة",لا يوجد إيجار رقمي موثوق
