listing_id,url,title,نوع_العقار,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_annual_rent,yield_pct,key_features,description
6833491,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-الوزارات/شارع-عبدالعزيز-بن-الأخضر-حي-الوزارات-مدينة-الرياض-منطقة-الرياض-6833491,"عمارة للبيع في شارع عبدالعزيز بن الأخضر, حي الوزارات, مدينة الرياض, منطقة الرياض",عمارة,حي الوزارات,وسط الرياض,"1,750,000",112.0,,,7.0,"190,000",10.86%,قريب من الخدمات,"عمارة للبيع في حي الوزارات – على السوم

للبيع عمارة سكنية في حي الوزارات – موقع مميز

📍 الموقع: حي الوزارات
📐 المساحة: 112 متر مربع
💰 الدخل السنوي: 190 ألف ريال
📄 التأجير: مؤجرة بالكامل بعقد واحد
💵 السوم: على السوم

مميزات العقار

دخل سنوي ممتاز وثابت.
مؤجرة بالكامل بعقد واحد.
موقع مميز في حي الوزارات.
مناسبة للاستثمار وتحقيق دخل مستمر.
قريبة من الخدمات والمرافق.

فرصة استثمارية مميزة لمن يبحث عن عقار بدخل قائم في موقع مميز"
6694722,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-الشميسي/شارع-الداهنة-حي-الشميسي-مدينة-الرياض-منطقة-الرياض-6694722,"عمارة للبيع في شارع الداهنة, حي الشميسي, مدينة الرياض, منطقة الرياض",عمارة,حي الشميسي,وسط الرياض,"1,300,000",124.0,,,9.0,"140,000",10.77%,مكيفات راكبة,"فرصة استثمارية – عمارة للبيع بعائد سنوي 11 بالمئة 
بيانات العمارة:
•	نوع العقار: عمارة استثمارية للسكن
•	عزاب
•	
•	إجمالي الوحدات: 8 وحدات
•	التكييف: 6 مكيفات سبليت 
مواصفات الشقق:
•	غرفتا نوم
•	حمامان
•	مطبخ
•	صالة
•	الإيجار السنوي للشقة: 20,000 ريال

العائد الاستثماري:
•	إجمالي الدخل السنوي: 140,000 ريال
الموقع على خرائط جوجل: https://maps.app.goo.gl/besmGCAZsQDTyFQv9

السوم مليون و٢٠٠ الف

بيانات الترخيص:
•	رقم ترخيص الإعلان: 7200971362
رخصة فال: 1200014772"
6829972,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-منفوحة-الجديدة/شارع-منفوحة-حي-منفوحة-الجديدة-مدينة-الرياض-منطقة-الرياض-6829972,"عمارة للبيع في شارع منفوحة, حي منفوحة الجديدة, مدينة الرياض, منطقة الرياض",عمارة,حي منفوحة الجديدة,وسط الرياض,"750,000",122.0,,,11.0,"80,000",10.67%,,"🏢 للبيع عمارة بحي المنفوحة – فرصة استثمارية
📐 المساحة: 122م²
🛣️ الشارع: 10م شرقي
🏗️ العمر: أكثر من 30 سنة
✨ مجددة بالكامل
📄 مؤجرة بالكامل بعقد واحد
💰 الدخل السنوي: 80,000 ريال
🔹 تفاصيل العقار:
• 3 شقق، كل شقة: 3 غرف + صالة + مطبخ + حمامين
• ملحق: غرفتين + صالة
• غرفة مستقلة بالسطح + مطبخ + حمام

💵 السعر: 750,000 ريال
🔥 دخل قائم وعقار مجدد بالكامل – مناسب للاستثمار
📞 للتواصل:   0572.357.923"
6574931,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-منفوحة-الجديدة/شارع-البدر-الكندي-حي-منفوحة-الجديدة-مدينة-الرياض-منطقة-الرياض-6574931,"عمارة للبيع في شارع البدر الكندي, حي منفوحة الجديدة, مدينة الرياض, منطقة الرياض",عمارة,حي منفوحة الجديدة,وسط الرياض,"800,000",153.0,,,11.0,"85,000",10.62%,مكيفات راكبة,"📞 ((الرقم يظهر عند الضغط على اتصال))
🏢 مكتب عبدالله المنيع للعقارات
🏢 عمارة استثمارية مرممة بالكامل – حي منفوحة
📍 بالقرب من تقاطع الفريان والستين
📐 المساحة: 153م
🛣️ شارع 15م
🧭 واجهة غربية
🏗️ مكوّنة من دورين وملحق
🚪 11 غرفة
🚿 5 دورات مياه
🍳 مطبخين
❄️ مكيفات راكبة
🍽️ مطابخ راكبة
🏠 مؤجرة حالياً
🏢 عقد واحد
⏳ مدة العقد: 3 سنوات
💰 الدخل السنوي: 85,000 ريال
💵 سعر البيع: 830,000 ريال
📞 ((الرقم يظهر عند الضغط على اتصال))
🏢 مكتب عبدالله المنيع للعقارات"
6845662,https://sa.aqar.fm/دور-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-فهد-المارك-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6845662,"دور للبيع في شارع فهد المارك, حي الرمال, مدينة الرياض, منطقة الرياض",دور,حي الرمال,شرق الرياض,"850,000",183.0,5.0,0.0,1.0,"90,000",10.59%,مصعد | مستودع,"🏡 للبيع دور أول – حي المونسية، الرياض

📐 المساحة: 183م²
💰 سعر البيع: 850,000 ريال
💵 الدخل السنوي: 90,000 ريال
📊 العائد: 10.6% تقريبًا
🛗 مصعد | 🏗️ عمر العقار سنة ونصف

القسم الأول: 3 غرف نوم، صالة، مطبخ، مستودع، غرفة غسيل.


القسم الثاني: مجلس، صالة، دورة مياه، مؤجر حاليًا.

✨ عقار حديث بدخل قائم، مناسب للسكن والاستثمار.

📲 للتواصل والاستفسار والمعاينة."
6845198,https://sa.aqar.fm/دور-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-النجاح-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6845198,"دور للبيع في شارع النجاح, حي المونسية, مدينة الرياض, منطقة الرياض",دور,حي المونسية,شرق الرياض,"850,000",183.0,5.0,3.0,2.0,"90,000",10.59%,مصعد | مستودع,"🏡 للبيع دور أول في حي المونسية – الرياض

فرصة ممتازة للسكن أو الاستثمار، بعائد سنوي جيد.

• ثلاث غرف نوم
• مجلس
• مقلط
• غرفة غسيل
• 4 دورات مياه
• مطبخ
• مستودع 
📍 الموقع: حي المونسية
🏢 الدور: الأول
📐 المساحة: 183 م²
🛗 يوجد مصعد
🏗️ عمر العقار: سنة ونصف فقط
💰 الدخل السنوي الحالي: 90,000 ريال
💵 سعر البيع: 850,000 ريال

📊 العائد السنوي على سعر البيع يقارب 10.6%، قبل احتساب أي مصاريف.

عقار حديث + دخل قائم + سعر استثماري مميز."
6854320,https://sa.aqar.fm/دور-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-فهد-المارك-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6854320,"دور للبيع في شارع فهد المارك, حي الرمال, مدينة الرياض, منطقة الرياض",دور,حي الرمال,شرق الرياض,"850,000",183.0,4.0,,2.0,"90,000",10.59%,مصعد | مستودع,"🏡 للبيع دور أول في حي المونسية – الرياض

✨ عقار حديث ومميز للاستثمار بعائد سنوي قائم

📍 الموقع: حي المونسية
🏢 الدور: الأول
📐 المساحة: 183 م²
🛗 يوجد مصعد
🏗️ عمر العقار: سنة ونصف فقط
💰 الدخل السنوي الحالي: 90,000 ريال
💵 سعر البيع: 850,000 ريال

🔹 القسم الأول:
• 3 غرف نوم
• صالة
• مطبخ
• مستودع
• غرفة غسيل

🔹 القسم الثاني:
• مجلس
• صالة
• دورة مياه

✅ كلا القسمين مؤجرين حاليًا
📊 العائد السنوي يقارب 10.6% قبل احتساب المصاريف.

🔥 عقار حديث + دخل قائم + عائد استثماري مميز

📲 للتواصل والاستفسار والمعاينة"
6705112,https://sa.aqar.fm/عمائر-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-عسير-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6705112,"عمارة للبيع في شارع عسير, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",عمارة,حي ظهرة لبن,غرب الرياض,"6,900,000",900.0,,,8.0,"727,102",10.54%,قريب من الخدمات,"عمارة فرصة استثمارية مميزة في قلب وادي لبن

عمارة للبيع في ظهرة لبن

عمارة تجاري سكني بموقع حيوي على شارع عسير – مخصصة للعوائل
موقع استراتيجي يخدم جميع الاحتياجات (قريب من الخدمات، المطاعم، المدارس، والطرق الرئيسية)
تفاصيل العقار:
المساحة: 900 م²
عدد الشقق: 16 شقة
عدد المحلات: 5 محلات تجارية
شارع واحد
عمر العقار: 8 سنوات
الدخل السنوي: 727.102 ريال
السعر المطلوب: 6,900,000 ريال
عقار يجمع بين الاستقرار السكني والعائد التجاري، خيار مثالي للمستثمرين الباحثين عن دخل ثابت وموقع واعد."
6713833,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-منفوحة/شارع-لقمان-حي-منفوحة-مدينة-الرياض-منطقة-الرياض-6713833,"عمارة للبيع في شارع لقمان, حي منفوحة, مدينة الرياض, منطقة الرياض",عمارة,حي منفوحة,وسط الرياض,"1,450,000",183.0,,,11.0,"151,500",10.45%,,"للبيع عمارة سكنية تجارية في حي منفوحة المساحة ١٨٣م على شارعين جنوبي عرض ١٥ م وشرقي عرض ٨ م مكونة من ١٤ شقة و ٣ محلات مؤجرة بكامل ١٥١٥٠٠ ريال على السوم
المعالم المحيطة: 
طريق الفريان: ٦٠٠ متر
طريق البطحاء: ٤٠٠ متر
حراج بن قاسم: كيلو و ٢٠٠م
مستشفى الإيمان:كيلو و ٢٠٠م"
6779639,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-اليمامة/شارع-أبي-الرضا-البغدادي-حي-اليمامة-مدينة-الرياض-منطقة-الرياض-6779639,"عمارة للبيع في شارع أبي الرضا البغدادي, حي اليمامة, مدينة الرياض, منطقة الرياض",عمارة,حي اليمامة,وسط الرياض,"900,000",210.0,,,11.0,"94,000",10.44%,,"للبيع عمارة تتكون من ثلاث ادوار وبدروم ارضي في حي اليمامة  بالقرب من الدائري الجنوبي.

المساحة 210 متر 

شارع 10 متر شرقي 

مؤجرة حاليا بقيمة 94 الف بالسنة بعقود الكترونية ويوجد شقة فاضية في حال تأجيرها يوصل دخلها 110 الف 

-٤ عدادات كهرباء 

*مسجلة عيني وجاهزة للإفرغ"
6388357,https://sa.aqar.fm/عمائر-للبيع/الرياض/شمال-الرياض/حي-السليمانية/شارع-أبي-ذر-الحنفي-حي-السليمانية-مدينة-الرياض-منطقة-الرياض-6388357,"عمارة للبيع في شارع أبي ذر الحنفي, حي السليمانية, مدينة الرياض, منطقة الرياض",عمارة,حي السليمانية,شمال الرياض,"5,500,000",144.0,,,0.0,"570,000",10.36%,,"كود الاعلان:EA-28
🏢 للبيع عمارة سكنية في حي السلمانية 
📍 موقع مميز قريب من المترو وجميع الخدمات

✨ مواصفات العمارة:
المساحة : 280 متر
	•	العمارة جديدة وحديثة بتصميم مودرن
	•	مكونة من (6 شقق) — كل طابق فيه شقتين
	•	كل شقة تحتوي على:
* غرفتين نوم
* صالة
* دورتين مياه

العماره مؤجرة سنويا ايجار سنوي : 570,000 ريال
الدخل: حوالي 10%
تتشرف شركة خيالة العقارية بخدمتكم
نقدم لكم مجموعة من الخدمات العقارية باحترافية وثقة:
* بيع وشراء العقارات
* تأجير الوحدات السكنية والتجارية
* كتابة العقود الرسمية
* إدارة الأملاك

للتواصل والاستفسار:
0115001559"
6841987,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-الضباط/شارع-الامام-عبدالله-بن-ثنيان-ال-سعود-حي-الضباط-مدينة-الرياض-منطقة-الرياض-6841987,"عمارة للبيع في شارع الامام عبدالله بن ثنيان ال سعود, حي الضباط, مدينة الرياض, منطقة الرياض",عمارة,حي الضباط,وسط الرياض,"5,800,000",508.0,,,1.0,"600,000",10.34%,مصعد,"🏢 للبيع عمارة سكنية استثمارية جديدة – حي الضباط
📍 موقع مميز
📐 المساحة: 508م²
✨ تشطيب ديلوكس | واجهة حجر | مصعد راكب

🔹 مؤجرة بعقد واحد لمدة 5 سنوات
💰 الدخل السنوي: 600,000 ريال

✅ 8 عدادات كهرباء
✅ عداد مياه
✅ أنظمة الدفاع المدني مكتملة
✅ تأمين ملاذ + شهادة إتمام بناء

📞 للتواصل:   0572.357.923"
6566867,https://sa.aqar.fm/عمائر-للبيع/الرياض/وسط-الرياض/حي-عتيقة/شارع-الامير-عبدالله-بن-عبدالرحمن-بن-فيصل-حي-عتيقة-مدينة-الرياض-منطقة-الرياض-6566867,"عمارة للبيع في شارع الامير عبدالله بن عبدالرحمن بن فيصل, حي عتيقة, مدينة الرياض, منطقة الرياض",عمارة,حي عتيقة,وسط الرياض,"6,000,000",575.0,,,11.0,"620,000",10.33%,,"📌 فرصة استثمارية 📌
.
عمارة تجارة للبيع زاوية في حي عتيقة على شارع الحجاز
.
المساحة : 575م²
الشارع : تجاري 30م² شرقي + شارع 10م² جنوبي
13 شقة
6 دكاكين
برجين جوال
.
.
الشقق عدد 13 شقة عبارة عن :
2 غرفة
صالة
مطبخ
دورة مياة 
الايجار الشهري لكل شقة 2500 ريال 
.

الدكاكين :
4 فتحات مطعم مؤجر بـ 65 الف بسنة
فتحة صيدلية مؤجرة بـ 20 الف بسنة
فتحة مرطبات مؤجرة بـ 15 الف بسنة
.
الابراج :
برج موبايلي مؤجر بـ 35 الف بسنة
برج زين مؤجر بـ 49 الف ريال بسنة
.
.
.
الدخل السنوي : 620000 ريال بسنة
.
البيع : 6000000 ريال 
.
رقم ترخيص الاعلان : 7200854993
.
.
غير رؤيتك للعقار معنا نحن القرشي للعقارات. للاستشارات والاستثمار ولإدارة الأملاك وتأجير العقارات التجارية والإدارية والسكنية منذو عام ١٤٢٨ه‍ . يتكون فريق العمل من نخبة متميزة من المتخصصين في تأجير وتسويق العقارات وتحصيل الإيجارات ومتابعة المستأجرين وصيانة المرافق العقارية. لدينا خبرة ومعرفة تراكمية متخصصة في مجال إدارة الأملاك والاعلانات والتسويق العقاري ...
.
الادارة :
((رقم المعلن يظهر عند التواصل))
((رقم المعلن يظهر عند التواصل))"
6740315,https://sa.aqar.fm/عمائر-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-الجاحظ-حي-طويق-الرياض-منطقة-الرياض-6740315,عمارة للبيع في شارع الجاحظ ، حي طويق ، الرياض ، منطقة الرياض,عمارة,حي طويق,غرب الرياض,"2,200,000",400.0,,,8.0,"225,000",10.23%,,"عمارة سكن عزاب مؤجرة بالكامل زاوية مساحة ٤٠٠ م و مسطح البناء ٥٠٠م بعقود إلكترونية بسعر ١٨٧٥٠ شهرياً 

الدخل السنوي ٢٢٥ الف شامل الكهرباء و الماء 

عدد الشقق ١١ شقة + عدد ٥ غرف 

عدادات الكهرباء ٩ 
و المستخدم ٧"
6595317,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الملز/شارع-السماني-حي-الملز-مدينة-الرياض-منطقة-الرياض-6595317,"فيلا للبيع في شارع السماني, حي الملز, مدينة الرياض, منطقة الرياض",فيلا,حي الملز,شرق الرياض,"2,700,000",420.0,,5.0,11.0,"275,000",10.19%,,"� للبيع فيلا استثمارية مميزة في حي الملز – بالقرب من طريق الأحساء

فرصة استثمارية جاهزة بعائد قوي وموقع حيوي، الفيلا تم ترميمها وتجديدها بالكامل لتوفر استثمارًا مستقرًا ومباشرًا دون الحاجة لأي مصاريف إضافية.

💰 الدخل السنوي الحالي: 275,000 ريال
📈 عائد استثماري يقارب 10%
📑 جميع العقود موثقة إلكترونيًا

مواصفات العقار:
▪️ المساحة: 420 م²
▪️ عدد عدادات الكهرباء: 4 عدادات مستقلة
▪️ دوران أرضيان
▪️ 4 شقق علوية
▪️ ملحقان أرضيان
▪️ سطح مستقل ومتاح للاستفادة منه

مميزات إضافية:
✅ ترميم وتجديد شامل (سباكة – كهرباء – عزل – بلاط)
✅ أعمال ألمنيوم وأبواب خشب وحديد جديدة
✅ جميع المكيفات جديدة ومملوكة بالكامل
✅ مطابخ ألمنيوم جديدة ومفصلة
✅ جميع الوحدات مؤجرة بعقود نظامية سارية

📞 للتواصل:   0572.357.923"
