listing_id,url,title,district,city,direction,التوصية_النهائية,درجة_الثقة,سبب_التوصية_النهائية,نوع_العقار,price,area_sqm,rooms,bathrooms,livings,age_years,مؤثثة,yield_pct,expected_annual_rent,sakani_deals_count,price_ratio,verdict_price,strengths,risks,is_multi_unit,unit_label,llm_corrections,llm_notes,description,images,sakani_trusted,ad_price_per_sqm,comparable_sale_deals_count,comparable_median_price_per_sqm,latitude,longitude
6605224,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الدهناء-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6605224,"شقة للبيع في شارع الدهناء, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,850000.0,128.0,3.0,3.0,,4.5,لا,6.45,54800,1400,0.75,🟢 سعر عادل,يوجد سطح/ملحق | واجهة شمالية,"تعارض بيانات اكتشفه التحليل الآلي: area_sqm=128 بالوصف (مسجّل عندنا 125.0), age_years=4.5 بالوصف (مسجّل عندنا 4.0)",False,شقة سكنية,"{""area_sqm"": 128, ""age_years"": 4.5}",المساحة في الوصف 128 م² بدلاً من 125 م². العمر 4.5 سنة بدلاً من 4 سنوات. يتضمن سطح خاص وإمكانية بناء غرف إضافية وسطح مشترك.,"البيع شقه  حي الملقا
 شارع الدهناء
المساحة 128 متر
عرض الشارع 20 متر
الواجهة شمالية
عمرها 4 سنوات ونص .
3 غرف نوم 
3 دورات مياه .
صاله .
مطبخ أمريكي .
سطح خاص 
عدد 2 با الإمكان 
بناء غرف فيه.
سطح مشترك
علي",,True,6800,146,9010.0,24.808855,46.594313
6353393,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشهداء/شارع-شهيد-الدين-ثم-الوطن-سلطان-شباب-سعود-ال-حي-الشهداء-مدينة-الرياض-منطقة-الرياض-6353393,"شقة للبيع في شارع شهيد الدين ثم الوطن سلطان شباب سعود ال, حي الشهداء, مدينة الرياض, منطقة الرياض",حي الشهداء,الرياض,شرق الرياض,🟡 تحتاج مراجعة,متوسطة,سعر البيع أعلى من صفقات رسمية مشابهة -- تفاوض على السعر قبل أي قرار,شقة,990000.0,108.0,3.0,3.0,0.0,1.0,لا,6.41,63500,473,1.78,🟡 مبالغ فيه,,,False,شقة في حي الشهداء,{},الوصف عام وغير محدد، لا يذكر تفاصيل إضافية أو أي تضارب مع البيانات المسجلة,"ننتقي لك أفضل الفرص العقارية للبيع ونقدمها لك بموثوقية واحترافية وتجربة اسهل 
اطلع على الوحدات المتاحة : 
يسعدنا تواصلك معنا على الواتساب ( ((الرقم يظهر عند الضغط على اتصال)) )",https://images.aqar.fm/webp/750x0/props/002415466_1778586661641.jpg,True,9167,5,5143.0,24.781768,46.736449
6692042,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الإعتماد-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6692042,"شقة للبيع في شارع الإعتماد, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,950000.0,125.0,2.0,3.0,1.0,أكثر من 4 سنوات,لا,6.35,54800,1400,0.77,🟢 سعر عادل,يوجد سطح/ملحق | يوجد مجلس منفصل,"تعارض بيانات اكتشفه التحليل الآلي: rooms=2 بالوصف (مسجّل عندنا 3.0), age_years=أكثر من 4 سنوات بالوصف (مسجّل عندنا 2.0)",False,شقة بحي الملقا,"{""rooms"": 2, ""age_years"": ""أكثر من 4 سنوات""}",البيانات المسجلة تذكر 3 غرف لكن الوصف يوضح غرفتي نوم فقط. عمر العقار في البيانات 2 سنة بينما النص يقول أكثر من 4 سنوات. السعر المذكور في الوصف 950 ألف ريال وليس 863 ألف.,"https://maps.app.goo.gl/cYiAGAcTEwgBqeaq5

✨ شقة للبيع – حي الملقا ✨

📍 الموقع: حي الملقا – شارع الدهناء

🔹 المواصفات:
• 🛏️ غرفتين نوم
• 🛋️ صالة مفتوحة على المطبخ
• 🏠 مجلس مستقل
• 🧱 مساحة مسطح البناء: 125 ⁠م²
• 🗄️ غرفة مفرغة (متعددة الاستخدامات)⁠
• 🌤️ سطح خاص: 22 م²
• 🏢 الدور الثالث
• ⏳ عمر العقار: أكثر من 4 سنوات
💸 سعر الفيلا نزل من مليون و 150 
الحين حد علينا 950  الف إن شاء الله تخلص الشقة
المالك مستعجل
مباشر من المالك",https://images.aqar.fm/webp/750x0/props/018073755_1780679666371.jpg,True,6904,146,9010.0,24.779376,46.587063
6718581,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-عبدالرحمن-الوهيبي-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6718581,"شقة للبيع في شارع عبدالرحمن الوهيبي, حي القيروان, مدينة الرياض, منطقة الرياض",حي القيروان,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,سعر البيع أعلى من صفقات رسمية مشابهة -- تفاوض على السعر قبل أي قرار,شقة,900000.0,118.0,2.0,3.0,1.0,4.0,لا,6.32,56900,537,1.27,🟡 مبالغ فيه,يوجد مصعد | يوجد موقف سيارة | مكيفات مركّبة | يوجد مجلس منفصل | صك إلكتروني/مستقل,تعارض بيانات اكتشفه التحليل الآلي: rooms=2 بالوصف (مسجّل عندنا 3.0),False,شقة بحي القيروان - الدور الثاني,"{""rooms"": 2}",عدد الغرف في البيانات المسجلة (3) لا يطابق الوصف (غرفتي نوم + مجلس + صالة). السعر مفتوح للتفاوض (على السوم). شقة داخل فيلا بصك مستقل مع موقف خاص ومصعد راكب.,"للبيع شقة بحي القيروان 

المساحة : 118م 
عمر العقار : 4 سنوات 
مصعد راكب
الدور الثاني 

مميزات الشقة : 
- موقع مميز بالقرب من المناطق الحيويه .
- شقة داخل فيلا بصك مستقل.
- مصعد راكب من البدروم الى الدور الثاني .
- موقف خاص في البدروم .


مواصفات الشقة : 

- مجلس 
- صالة .
- مطبخ .
- غرفتين نوم .
- عدد 3 دورات مياه .
- مكيفات راكبة .

السعر : على السوم

للتواصـل قـسـم المـبيـعات :
- الرقم الموحد: 920007218 
- عبدالعزيز : 0538522066
- محمد : 0538522055",https://images.aqar.fm/webp/750x0/props/036665407_1780569671588.jpg | https://images.aqar.fm/webp/750x0/props/036665405_1780569671572.jpg | https://images.aqar.fm/webp/750x0/props/036665409_1780569671589.jpg | https://images.aqar.fm/webp/750x0/props/036665406_1780569671573.jpg | https://images.aqar.fm/webp/750x0/props/036665403_1780569671587.jpg | https://images.aqar.fm/webp/750x0/props/036665409_1780569671588.jpg,True,7627,88,5987.0,24.823523,46.5626
6785713,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-محمد-الموافي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6785713,"شقة للبيع في شارع محمد الموافي, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,950000.0,120.0,4.0,2.0,0.0,3.0,لا,6.3,57600,863,0.9,🟢 سعر عادل,يوجد موقف سيارة | مطبخ راكب | مكيفات مركّبة | غرفة خادمة | غرفة غسيل | غرفة ماستر بحمام خاص | يوجد مجلس منفصل,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي | تعارض بيانات اكتشفه التحليل الآلي: bathrooms=2 بالوصف (مسجّل عندنا 0.0),False,شقة في مشروع ركيز,"{""bathrooms"": 2}",الوصف يذكر دورتي مياه (بين الغرفتين والمجلس) بينما البيانات المسجلة تشير إلى 0 حمام. السعر في الوصف 950 ألف بينما المسجل 915 ألف. الشقة مؤجرة حالياً والمالك يطلب السفر. هناك مديونية 697 ألف.,"للبيع شقة في مشروع ركيز حي النرجس 
المساحه ١٢٠م 
العمر ٣ سنوات 
مكيفات راكبه ومطبخ راكب
مؤجرة حالياً
الشقة
غرفة ماستر
غرفتين بينهم دورة مياة
غرفة خادمة او غرفة غسيل
منور خارجي صغير
سمارت هوم راكب
مجلس بدورة مياة
مطبخ
موقف خارجي خاص بالشقة
السعر 950 الف قابل للتفاوض لغرض السفر بالخارج
المديونية 697الف 
مباشر من المالك 
والمالك سمح وما يقصر",https://images.aqar.fm/webp/750x0/props/047039891_1784731838721.jpg | https://images.aqar.fm/webp/750x0/props/047039899_1784731838743.jpg | https://images.aqar.fm/webp/750x0/props/047039893_1784731838740.jpg | https://images.aqar.fm/webp/750x0/props/047039896_1784731838739.jpg | https://images.aqar.fm/webp/750x0/props/047039898_1784731838680.jpg,True,7625,583,8477.0,24.867731,46.656638
6821404,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-شهيد-الدين-ثم-الوطن-يحيى-محمد-يحيى-الش-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6821404,"شقة للبيع في شارع شهيد الدين ثم الوطن يحيى محمد يحيى الش, حي القيروان, مدينة الرياض, منطقة الرياض",حي القيروان,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,سعر البيع أعلى من صفقات رسمية مشابهة -- تفاوض على السعر قبل أي قرار,شقة,850000.0,115.0,2.0,2.0,0.0,5.0,لا,6.28,53400,190,1.23,🟡 مبالغ فيه,مطبخ راكب | مكيفات مركّبة | يوجد مجلس منفصل,تعارض بيانات اكتشفه التحليل الآلي: bathrooms=2.0 بالوصف (مسجّل عندنا 0.0),False,شقة سكنية,"{""bathrooms"": 2.0}",الوصف يذكر دورتي مياه بينما البيانات المسجلة تشير إلى 0. العقار مؤجر برسم 42000 ريال قابل للزيادة إلى 55000 ريال,"شقه للبيع حي القيروان
مكونة من مجلس رجال + دورتين مياة+ صالة + مطبخ راكب+ غرفتين نوم + ٤ مكيفات سبلت نوع LG

مؤجره ب٤٢٠٠٠ الف قابله للزياده 
الشقه مؤجره ب ٤٢٠٠٠ الف وقابل للزياده الى ٥٥ الف",https://images.aqar.fm/webp/750x0/props/037997217_1786657208637.jpg | https://images.aqar.fm/webp/750x0/props/037997215_1786657208069.jpg | https://images.aqar.fm/webp/750x0/props/037997217_1786657207895.jpg | https://images.aqar.fm/webp/750x0/props/037997213_1786657207795.jpg | https://images.aqar.fm/webp/750x0/props/037997219_1786657208061.jpg | https://images.aqar.fm/webp/750x0/props/037997211_1786657206979.jpg | https://images.aqar.fm/webp/750x0/props/037997217_1786657208062.jpg | https://images.aqar.fm/webp/750x0/props/037997219_1786657207119.jpg,True,7391,80,6003.0,24.827634,46.587907
6806259,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-محمد-المقري-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6806259,"شقة للبيع في شارع محمد المقري, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,830000.0,120.0,3.0,2.0,0.0,3,لا,6.27,52000,2100,0.82,🟢 سعر عادل,يوجد موقف سيارة | مطبخ راكب | مكيفات مركّبة | غرفة خادمة | غرفة غسيل | غرفة ماستر بحمام خاص | يوجد مجلس منفصل,"السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي | تعارض بيانات اكتشفه التحليل الآلي: bathrooms=2 بالوصف (مسجّل عندنا 0.0), age_years=3 بالوصف (مسجّل عندنا 2.0)",False,شقة في مشروع ركيز,"{""bathrooms"": 2, ""age_years"": 3}",الوصف يذكر 3 سنوات عمر بينما البيانات تقول سنتين. عدد الحمامات في البيانات صفر لكن الوصف يذكر دورة مياة بين الغرفتين ودورة مياة بالمجلس (حد أدنى 2). شقة مؤجرة حاليًا بمديونية 697 ألف ريال.,"https://maps.app.goo.gl/n5xF8BkJhFQju32Y6?g_st=aw
للبيع شقة في مشروع ركيز حي النرجس 
المساحه ١٢٠م 
العمر ٣ سنوات 
مكيفات راكبه ومطبخ راكب
مؤجرة حالياً
الشقة
غرفة ماستر
غرفتين بينهم دورة مياة
غرفة خادمة او غرفة غسيل
منور خارجي صغير
سمارت هوم راكب
مجلس بدورة مياة
مطبخ
موقف خارجي خاص بالشقة
السعر  830 الف غير قابل للتفاوض
 لغرض السفر بالخارج
المديونية 697الف 
نهاية شهر واحد ميلادي يطلع
مباشر من المالك 
والمالك سمح وما يقصر",https://images.aqar.fm/webp/750x0/props/052605894_1785870698935.jpg | https://images.aqar.fm/webp/750x0/props/052605896_1785874983801.jpg | https://images.aqar.fm/webp/750x0/props/052605893_1785874983813.jpg | https://images.aqar.fm/webp/750x0/props/052605893_1785874983817.jpg,True,6917,583,8477.0,24.871648,46.657707
6365891,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-أبي-الأشعث-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6365891,"شقة للبيع في شارع أبي الأشعث, حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,550000.0,116.0,2.0,2.0,1.0,0.0,لا,6.25,34400,740,1.0,🟢 سعر عادل,يوجد مصعد | يوجد موقف سيارة | خزانات مياه مستقلة | قريب من مسجد | قريب من الخدمات | يوجد مجلس منفصل | صك إلكتروني/مستقل | يوجد ضمان,تعارض بيانات اكتشفه التحليل الآلي: area_sqm=116 بالوصف (مسجّل عندنا 97.0),False,شقة مودرن,"{""area_sqm"": 116}",المساحة المذكورة بالوصف (116 م²) تختلف عن المسجلة (97 م²). العقار جديد (0 سنة). موقع مميز بشارع 15 غربي. يتضمن مصعد وموقف خاص وخدمات مستقلة.,"للبيع شقة مميزة بتصميم مودرن 

مساحة (116)
شارع ١٥ غربي
مصعد مؤسس 

( مجلس - صالة طعام - صالة عائلية - مطبخ - غرفتين نوم - دورتين مياه)
موقف خاص ( داخلي - خارجي )

• عداد كهرباء مستقل 
•عداد مياه مستقل 
•خزان مياه مستقل 
•صك مستقل

الحي مكتمل الخدمات. 
قريبة من المسجد

ضمانات تمتد إلى 15 سنة 

للتواصل والاستفسار",https://images.aqar.fm/webp/750x0/props/012201818_1756915981003.jpg | https://images.aqar.fm/webp/750x0/props/012201812_1756915980990.jpg | https://images.aqar.fm/webp/750x0/props/012201814_1756915980998.jpg,True,5670,247,5696.0,24.930532,46.785446
6661741,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الإعتماد-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6661741,"شقة للبيع في شارع الإعتماد, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,880000.0,87.2,2.0,2.0,1.0,5.0,لا,6.23,54800,1400,1.02,🟢 سعر عادل,نادي رياضي/صالة رياضية | قريب من الخدمات | مكيفات مركّبة | يوجد مجلس منفصل,تعارض بيانات اكتشفه التحليل الآلي: area_sqm=87.2 بالوصف (مسجّل عندنا 87.0),False,شقة بحي الملقا - كمباوند تليد - الدور الثاني,"{""area_sqm"": 87.2}",المساحة في الوصف 87.2 م² بينما المسجل 87.0 م². الوصف يذكر 2 غرفة نوم فقط لا 3. لا يوجد معلومة عن عمر العقار في الوصف.,"عرض رقم     4045
بسم الله الرحمن الرحيم
الرجاء قراءة الاعلان بشكل واضح
السلام عليكم ورحمة الله وبركاته

* شقه للبيع حي الملقا  (كمباوند تليد )

- موقع مميز وقريب من جميع الخدمات والطرق الرئيسية .
- الدور الثاني
- مساحتها : 87.2 م

تتكون من : 
- ٢ غرف نوم واسعه 
- ٢ دورة مياه 
- صاله 
- مجلس 


🛑 المطبخ والمكيفات راكبه 
🛑 عداد الكهرباء مستقل


- مزايا الكمباوند: 
حراسه امن على مدار 24 ساعه 
نادي رياضي 
مواقف مضلله 
صيانه مستمره
  والكثير من المزايا

سعر البيع  / 880 الف ريال 
لا يوجد رهن على الشقة 
                                                                     
للتواصل :   ((الرقم يظهر عند الضغط على اتصال))   ( أبو رفيف )
                  ((الرقم يظهر عند الضغط على اتصال)) ( ابو سعد )

شركة ركن العبره العقارية
خدماتنا :تسويق -ادراة املاك -تطوير عقاري -كتابة عقود الكترونيه -اتحاد ملاك -خدمات البيع على الخارطة أوقات العمل من ٤ عصرًا حتى ١٠ مساءً
واتساب ٢٤ ساعه",https://images.aqar.fm/webp/750x0/props/041998196_1776630345552.jpg | https://images.aqar.fm/webp/750x0/props/041998196_1776630345564.jpg | https://images.aqar.fm/webp/750x0/props/041998191_1776630345550.jpg | https://images.aqar.fm/webp/750x0/props/041998191_1776630345528.jpg,True,10115,26,9898.0,24.779403,46.587005
6782437,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الامير-عبدالله-بن-سعود-بن-عبدالله-صنيتان-ال-سعود-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6782437,"شقة للبيع في شارع الامير عبدالله بن سعود بن عبدالله صنيتان ال سعود, حي الياسمين, مدينة الرياض, منطقة الرياض",حي الياسمين,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,800000.0,75.0,2.0,2.0,,10.0,لا,6.22,49800,1000,0.85,🟢 سعر عادل,يوجد مجلس منفصل,تعارض بيانات اكتشفه التحليل الآلي: area_sqm=75 بالوصف (مسجّل عندنا 74.0),False,شقة رقم 6 الدور الأرضي عمارة رقم 115,"{""area_sqm"": 75}",مساحة العقار في الوصف 75م² بينما المسجل 74م². البيع يتضمن أثاث وأجهزة في حالة ممتازة. موقع ممتاز قريب من محطة سليمان الحبيب (4 دقائق).,"شقة في حي الياسمين
- غرفتين نوم 
- ⁠دورتين مياه 
- ⁠مطبخ 
- ⁠مجلس 

تفاصيل إضافية /
- ⁠شقة رقم 6 الدور الأرضي عمارة رقم 115
- ⁠ مساحة العقار : 75م 
- عمر العقار تقريباً : 10 سنوات 
- البيع مع الاثاث والأجهزة وجميعها في حالة ممتازة جداً 
- سبب البيع : الانتقال إلى مكان أوسع بسبب زيادة عدد أفراد العائلة. 
- توجد مواقف متوفرة في المنطقة، مع وجود بعض الازدحام أحيانًا، إلا أن المواقف القريبة عادةً ما تكون متاحة ولا تُشكل عائقًا فعليًا ذكرتها من باب الشفافية. 
- ⁠يتميز بموقع ممتاز قريب جداً من جميع الطرق الرئيسية والمواقع الحيوية محطة سليمان الحبيب تبعد عن الموقع 4د",https://images.aqar.fm/webp/750x0/props/039822471_1784558987305.jpg | https://images.aqar.fm/webp/750x0/props/039822478_1784558987233.jpg | https://images.aqar.fm/webp/750x0/props/039822472_1784558987236.jpg | https://images.aqar.fm/webp/750x0/props/039822475_1784558987303.jpg | https://images.aqar.fm/webp/750x0/props/039822477_1784558987315.jpg | https://images.aqar.fm/webp/750x0/props/039822473_1784558987289.jpg | https://images.aqar.fm/webp/750x0/props/039822471_1784558987364.jpg | https://images.aqar.fm/webp/750x0/props/039822477_1784558987205.jpg | https://images.aqar.fm/webp/750x0/props/039822474_1784558987208.jpg | https://images.aqar.fm/webp/750x0/props/039822477_1784558987225.jpg | https://images.aqar.fm/webp/750x0/props/039822479_1784558987220.jpg | https://images.aqar.fm/webp/750x0/props/039822473_1784558987235.jpg | https://images.aqar.fm/webp/750x0/props/039822477_1784558987234.jpg | https://images.aqar.fm/webp/750x0/props/039822475_1784558987236.jpg | https://images.aqar.fm/webp/750x0/props/039822471_1784558987238.jpg,True,10811,25,12656.0,24.820534,46.630314
6487972,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-وادي-هجر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6487972,"شقة للبيع في شارع وادي هجر, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,800000.0,128.0,3.0,2.0,2.0,16,لا,6.19,58100,924,0.83,🟢 سعر عادل,,"السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي | تعارض بيانات اكتشفه التحليل الآلي: area_sqm=128 بالوصف (مسجّل عندنا 125.0), rooms=3 بالوصف (مسجّل عندنا 4.0), bathrooms=2 بالوصف (مسجّل عندنا 3.0), age_years=16 بالوصف (مسجّل عندنا 5.0)",False,شقة رقم 7 - الدور الأول,"{""area_sqm"": 128, ""rooms"": 3, ""bathrooms"": 2, ""age_years"": 16}",العقار مؤجر - باقي 6 شهور في العقد. مديونية 470 ألف ريال. السعر المتوقع 800 ألف (قابل للتفاوض). بيع كاش فقط.,"البيع شقه في حي الملقا على شارع عبدالله بن شهوين 
مساحه 128 عمر العقار 16 سنوات 
مؤجر باقي في العقد 6 شهور
عدد دروات المياه 2
غرف النوم 3 
وي صاله ومطبخ 
الواجهة شرقي 
الدور الاول شقه رقم 7
الشقه عليه مديونيه 470 الف 
الحد 900 قابل للتفاوض 
ان شاء الله نحاول نخلصها ب 800 الف على شور المالك 
البيــــــــع كاش 
 
👇
https://maps.app.goo.gl/aHMoGuMAm2jA8Wmn9?g_st=aw",https://images.aqar.fm/webp/750x0/props/030882361_1783978594296.jpg,True,7504,146,9010.0,24.812664,46.605927
6441325,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-تميم-الجرجاني-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6441325,"شقة للبيع في شارع تميم الجرجاني, حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,550000.0,100.0,2.0,2.0,0.0,0.0,لا,6.15,33800,867,1.08,🟢 سعر عادل,عقار جديد | يوجد مجلس منفصل | يوجد ضمان,"تعارض بيانات اكتشفه التحليل الآلي: area_sqm=100 بالوصف (مسجّل عندنا 77.0), rooms=2 بالوصف (مسجّل عندنا 4.0), bathrooms=2 بالوصف (مسجّل عندنا 1.0)",False,شقة دور في حي الرمال مخطط ريبال,"{""area_sqm"": 100, ""rooms"": 2, ""bathrooms"": 2}",المساحة المسجلة 77 م² بينما النص يذكر 100 م². عدد الغرف المسجل 4 بينما النص يوضح غرفتي نوم فقط + مجلس. عدد الحمامات المسجل 1 بينما النص يذكر دورتي مياه (مع المجلس وأخرى منفصلة).,"*شقه للبيـــــع حي الرمال مخطط ريبال* 


المساحة 100م....
شارع18جنوبي
عمر العقار جديد 

■تفصيل دور■ 
♧مجلس رجال مع دورة مياه 
صاله 
♧غرفتين نوم 
♧دوره مياه
♧مطبخ مفتوح 

《السعر 550》
—
يوجد.جميع الضمانات 
عداد كهرباء مستقل 
عداد ماء مستقل

للتواصل والاستفسار على رقم الجوال
((رقم المعلن يظهر عند التواصل))",https://images.aqar.fm/webp/750x0/props/049150100_1761500448890.jpg | https://images.aqar.fm/webp/750x0/props/049150103_1761500448662.jpg | https://images.aqar.fm/webp/750x0/props/049150108_1761500449145.jpg | https://images.aqar.fm/webp/750x0/props/049150108_1761500449417.jpg,True,7143,98,6644.0,24.884824,46.834265
6477995,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-احمد-بن-هارون-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6477995,"شقة للبيع في شارع احمد بن هارون, حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,الرياض,شرق الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,490000.0,138.0,3.0,,,0.0,لا,6.14,30100,3400,0.96,🟢 سعر عادل,يوجد مصعد | قريب من مسجد | يوجد ضمان,تعارض بيانات اكتشفه التحليل الآلي: area_sqm=138 بالوصف (مسجّل عندنا 77.0),False,شقة,"{""area_sqm"": 138}",الوصف يذكر مساحة 138 م² بينما البيانات المسجلة 77 م². العقار جديد (عمر 0 سنة)، مؤسس مصعد، بناء على الكود السعودي.,"شركة سكن المعالي العقاريه تقدم لعملائها احدث العروض العقاريه ذات التصميم المودرن الحديث باحياء شمال شرق الرياض حي الرمال
شقه ١٣٨م
مؤسس مصعد
دقيقتين من مسجد
بناء ع الكود السعودى
جميع الضمانات موجودة
للاستفسار الاتصال على ((رقم المعلن يظهر عند التواصل))",https://images.aqar.fm/webp/750x0/props/001537673_1763909753192.jpg | https://images.aqar.fm/webp/750x0/props/001537674_1763909753284.jpg | https://images.aqar.fm/webp/750x0/props/001537675_1763909753319.jpg | https://images.aqar.fm/webp/750x0/props/001537677_1763909753305.jpg | https://images.aqar.fm/webp/750x0/props/001537670_1763909753461.jpg,True,6364,98,6644.0,24.859142,46.844668
6814760,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الدهناء-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6814760,"شقة للبيع في شارع الدهناء, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,الرياض,شمال الرياض,🟡 تحتاج مراجعة,متوسطة,السعر عادل، لكن فيه تعارض بين بيانات الإعلان والوصف -- تأكد من التفاصيل الفعلية,شقة,950000.0,125.0,3.0,3.0,1.0,10.0,لا,6.12,58100,924,0.84,🟢 سعر عادل,قريب من الخدمات | تشطيب فاخر | مطبخ راكب | مكيفات مركّبة | يوجد مستودع | غرفة ماستر بحمام خاص | يوجد مجلس منفصل,تعارض بيانات اكتشفه التحليل الآلي: rooms=3 بالوصف (مسجّل عندنا 4.0),False,شقة فاخرة بعمارة الجورى2، الدور الثاني,"{""rooms"": 3}",عدد الغرف في الوصف 3 غرف نوم (لا يشمل المجلس والصالة) بينما البيانات المسجلة 4 غرف,"هي عبارة عن شقة فاخرة بعمارة الجورى2 , تقع فى الدور الثانى , وتتكون من 3غرف نوم بينهما غرفة ماستر  + 3 حمامات + مجلس + صالة + مطبخ راكب + مستودع + مكيفات راكبة , يتميز موقع الشقة بانه قريب من جميع الخدمات , مشروع الافينيو , ومستشفى سلمان الحيبب , وايضا من المكان مول واسواق التميمي  و السدحان",https://images.aqar.fm/webp/750x0/props/004396578_1786389949451.jpg | https://images.aqar.fm/webp/750x0/props/004396577_1786389952946.jpg | https://images.aqar.fm/webp/750x0/props/004396572_1786389957719.jpg,True,7600,146,9010.0,24.813831,46.60449
